YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,EV,4390,CLE,IAD,-5,-1,0,,,,,
2015,1,1,4,EV,5732,CAE,IAD,2,7,0,,,,,
2015,1,1,4,F9,756,PHX,DEN,0,4,0,,,,,
2015,1,1,4,UA,234,SMF,IAH,8,19,0,11,0,8,0,0
2015,1,1,4,UA,415,JFK,SFO,0,-4,0,,,,,
2015,1,1,4,US,647,BOS,PHX,9,13,0,,,,,
2015,1,1,4,US,829,BOS,CLT,-4,-3,0,,,,,
2015,1,1,4,US,1743,DTW,MIA,-4,-26,0,,,,,
2015,1,1,4,UA,1023,FLL,EWR,-5,-10,0,,,,,
2015,1,1,4,WN,2505,GEG,DEN,-1,-9,0,,,,,
2015,1,1,4,WN,239,SAT,STL,-6,-22,0,,,,,
2015,1,1,4,WN,474,ONT,DEN,4,0,0,,,,,
2015,1,1,4,UA,1245,CLE,EWR,-3,-21,0,,,,,
2015,1,1,4,US,560,DFW,PHX,7,8,0,,,,,
2015,1,1,4,AA,310,MFE,DFW,,,1,,,,,
2015,1,1,4,AA,375,STL,DFW,-8,-17,0,,,,,
2015,1,1,4,AA,378,SJU,MIA,-8,11,0,,,,,
2015,1,1,4,AA,1291,MKE,DFW,0,-11,0,,,,,
2015,1,1,4,AS,320,SEA,SFO,-3,-3,0,,,,,
2015,1,1,4,AS,602,SEA,LAS,-3,0,0,,,,,
2015,1,1,4,B6,233,BTV,JFK,-12,-16,0,,,,,
2015,1,1,4,B6,601,JFK,FLL,-2,-2,0,,,,,
2015,1,1,4,B6,735,SFO,LGB,-8,-14,0,,,,,
2015,1,1,4,B6,922,PBI,BOS,16,28,0,12,0,16,0,0
2015,1,1,4,B6,1184,MCO,JFK,-5,10,0,,,,,
2015,1,1,4,B6,1434,SJU,MCO,93,88,0,0,0,0,88,0
2015,1,1,4,DL,1065,BDL,ATL,-4,-26,0,,,,,
2015,1,1,4,DL,1456,RDU,ATL,56,39,0,0,0,39,0,0
2015,1,1,4,DL,1723,SFO,SLC,-1,-2,0,,,,,
2015,1,1,4,EV,4642,TUS,IAH,8,19,0,11,0,8,0,0
2015,1,1,4,EV,4928,PIA,ATL,-5,-24,0,,,,,
2015,1,1,4,F9,609,IND,DEN,-9,-19,0,,,,,
2015,1,1,4,F9,821,MCI,DEN,2,6,0,,,,,
2015,1,1,4,F9,133,DFW,DEN,57,52,0,0,0,52,0,0
2015,1,1,4,MQ,2881,FSM,DFW,,,1,,,,,
2015,1,1,4,MQ,2771,AEX,DFW,,,1,,,,,
2015,1,1,4,MQ,3288,SPS,DFW,,,1,,,,,
2015,1,1,4,MQ,3328,ACT,DFW,,,1,,,,,
2015,1,1,4,MQ,3408,SJT,DFW,,,1,,,,,
2015,1,1,4,MQ,3643,JAN,DFW,,,1,,,,,
2015,1,1,4,HA,286,HNL,OGG,-5,-1,0,,,,,
2015,1,1,4,OO,5181,OKC,LAX,-3,9,0,,,,,
2015,1,1,4,OO,6499,FAR,DEN,5,-3,0,,,,,
2015,1,1,4,UA,1160,SFO,IAH,-5,-2,0,,,,,
2015,1,1,4,UA,1601,EWR,FLL,-8,-37,0,,,,,
2015,1,1,4,OO,6461,MTJ,DEN,-7,2,0,,,,,
2015,1,1,4,NK,606,RSW,DTW,-6,7,0,,,,,
2015,1,1,4,OO,7389,GCC,RKS,-5,-9,0,,,,,
2015,1,1,4,UA,220,MSY,EWR,-2,-14,0,,,,,
2015,1,1,4,UA,654,ORD,MCO,-5,-21,0,,,,,
2015,1,1,4,EV,6119,RIC,ORD,0,4,0,,,,,
2015,1,1,4,OO,5456,RDM,SFO,-9,-23,0,,,,,
2015,1,1,4,HA,205,OGG,HNL,-8,-4,0,,,,,
2015,1,1,4,OO,4494,SJC,SLC,-10,12,0,,,,,
2015,1,1,4,OO,5370,ORD,MBS,-3,-13,0,,,,,
2015,1,1,4,US,1709,EWR,CLT,6,15,0,9,0,6,0,0
2015,1,1,4,WN,828,PHX,BWI,0,-24,0,,,,,
2015,1,1,4,UA,1632,SEA,IAD,-5,-29,0,,,,,
2015,1,1,4,UA,1725,LAS,SFO,-4,-20,0,,,,,
2015,1,1,4,AA,168,DFW,MIA,-7,-18,0,,,,,
2015,1,1,4,AA,1315,BNA,DFW,,,1,,,,,
2015,1,1,4,AA,1336,PHX,DFW,-7,-6,0,,,,,
2015,1,1,4,AA,1619,BOS,MIA,-5,-17,0,,,,,
2015,1,1,4,AA,1686,LAX,STL,-1,-11,0,,,,,
2015,1,1,4,AS,345,OAK,SEA,-2,-8,0,,,,,
2015,1,1,4,AS,454,SEA,LAX,1,-4,0,,,,,
2015,1,1,4,B6,57,BOS,IAD,-7,-24,0,,,,,
2015,1,1,4,B6,24,LAX,JFK,10,-11,0,,,,,
2015,1,1,4,B6,1279,DCA,FLL,-7,-14,0,,,,,
2015,1,1,4,B6,1836,DTW,BOS,-7,-35,0,,,,,
2015,1,1,4,AA,1361,BNA,LAX,-3,-8,0,,,,,
2015,1,1,4,DL,327,PHL,ATL,-2,-31,0,,,,,
2015,1,1,4,DL,1492,PHX,MSP,106,93,0,0,0,0,0,93
2015,1,1,4,B6,1554,SJU,FLL,15,19,0,4,0,15,0,0
2015,1,1,4,EV,4556,VPS,IAH,-3,-3,0,,,,,
2015,1,1,4,EV,6071,GUC,DEN,7,12,0,,,,,
2015,1,1,4,F9,1252,MIA,LGA,38,40,0,26,0,14,0,0
2015,1,1,4,MQ,3323,RIC,MIA,-1,-15,0,,,,,
2015,1,1,4,MQ,3601,DTW,LGA,-7,-25,0,,,,,
2015,1,1,4,MQ,3551,ORF,MIA,-5,-4,0,,,,,
2015,1,1,4,OO,5572,MOT,DEN,-10,-29,0,,,,,
2015,1,1,4,AA,1312,STL,MIA,-8,-28,0,,,,,
2015,1,1,4,B6,269,BOS,FLL,-4,-20,0,,,,,
2015,1,1,4,EV,4506,MLU,IAH,29,28,0,28,0,0,0,0
2015,1,1,4,OO,5337,MAF,DEN,,,1,,,,,
2015,1,1,4,NK,562,LAX,LAS,-5,-9,0,,,,,
2015,1,1,4,UA,416,PDX,ORD,-2,-13,0,,,,,
2015,1,1,4,B6,1403,JFK,SJU,-2,-23,0,,,,,
2015,1,1,4,HA,107,KOA,HNL,6,11,0,,,,,
2015,1,1,4,OO,4681,EUG,SLC,-7,-10,0,,,,,
2015,1,1,4,US,1754,RNO,PHX,-10,-5,0,,,,,
2015,1,1,4,US,1789,PHX,CLT,14,-7,0,,,,,
2015,1,1,4,WN,1966,CMH,ATL,136,116,0,0,0,116,0,0
2015,1,1,4,WN,2351,HOU,ATL,-3,-7,0,,,,,
2015,1,1,4,WN,137,HOU,PHX,-2,-4,0,,,,,
2015,1,1,4,AA,1125,DTW,DFW,,,1,,,,,
2015,1,1,4,AA,1165,BOS,JFK,-2,-13,0,,,,,
2015,1,1,4,AA,1581,DFW,DCA,,,1,,,,,
2015,1,1,4,AA,2253,MSP,DFW,3,-6,0,,,,,
2015,1,1,4,AS,504,SEA,SNA,-6,-5,0,,,,,
2015,1,1,4,B6,99,BDL,DCA,-8,-23,0,,,,,
2015,1,1,4,B6,962,SJU,BOS,76,90,0,14,0,76,0,0
2015,1,1,4,B6,2006,FLL,EWR,0,8,0,,,,,
2015,1,1,4,DL,828,MOB,ATL,-2,-13,0,,,,,
2015,1,1,4,DL,978,SAN,SLC,-4,-10,0,,,,,
2015,1,1,4,DL,985,LAS,SLC,-6,-13,0,,,,,
2015,1,1,4,DL,1275,DCA,DTW,-6,3,0,,,,,
2015,1,1,4,DL,2384,SMF,SLC,-7,16,0,16,0,0,0,0
2015,1,1,4,DL,1610,DEN,DTW,-2,-44,0,,,,,
2015,1,1,4,DL,1866,SFO,ATL,1,-3,0,,,,,
2015,1,1,4,DL,1919,LGA,MSP,-4,-4,0,,,,,
2015,1,1,4,EV,2522,LAW,DFW,364,376,0,12,0,364,0,0
2015,1,1,4,EV,2512,BRO,DFW,-11,-24,0,,,,,
2015,1,1,4,EV,2572,PIB,MEI,-8,-11,0,,,,,
2015,1,1,4,EV,4531,CHS,IAH,8,36,0,28,0,8,0,0
2015,1,1,4,EV,4655,MEM,IAH,6,9,0,,,,,
2015,1,1,4,EV,5123,MGM,ATL,-6,-12,0,,,,,
2015,1,1,4,F9,582,SLC,DEN,2,14,0,,,,,
2015,1,1,4,F9,439,OMA,DEN,-6,-12,0,,,,,
2015,1,1,4,MQ,2958,FAR,DFW,,,1,,,,,
2015,1,1,4,MQ,3432,DCA,JFK,164,161,0,0,46,115,0,0
2015,1,1,4,MQ,3613,MSN,DFW,,,1,,,,,
2015,1,1,4,MQ,3568,CMH,LGA,-5,-20,0,,,,,
2015,1,1,4,OO,5348,SBP,LAX,-2,-9,0,,,,,
2015,1,1,4,OO,5256,COS,IAH,-1,13,0,,,,,
2015,1,1,4,OO,4747,OAK,SLC,-3,-1,0,,,,,
2015,1,1,4,OO,5464,LAR,DEN,-4,11,0,,,,,
2015,1,1,4,OO,5608,SAN,LAX,-1,-5,0,,,,,
2015,1,1,4,OO,5636,BFL,SFO,-7,-10,0,,,,,
2015,1,1,4,OO,6571,DRO,PHX,16,56,0,40,0,0,0,16
2015,1,1,4,OO,6573,MRY,PHX,-5,-15,0,,,,,
2015,1,1,4,OO,6616,FAT,PHX,-1,10,0,,,,,
2015,1,1,4,NK,612,MSP,ORD,2,-19,0,,,,,
2015,1,1,4,NK,940,DFW,ORD,3,-17,0,,,,,
2015,1,1,4,OO,6368,BIS,DEN,-4,-9,0,,,,,
2015,1,1,4,HA,101,ITO,HNL,-1,1,0,,,,,
2015,1,1,4,B6,762,PBI,LGA,12,11,0,,,,,
2015,1,1,4,OO,5249,SAT,ORD,29,-3,0,,,,,
2015,1,1,4,UA,207,FLL,IAH,-6,-5,0,,,,,
2015,1,1,4,US,1931,BUF,CLT,5,4,0,,,,,
2015,1,1,4,UA,732,SEA,ORD,-7,-28,0,,,,,
2015,1,1,4,WN,698,CMH,FLL,3,-9,0,,,,,
2015,1,1,4,WN,799,LAS,HOU,-2,-2,0,,,,,
2015,1,1,4,WN,687,PVD,MCO,11,-4,0,,,,,
2015,1,1,4,WN,823,SAN,BWI,0,-23,0,,,,,
2015,1,1,4,WN,603,SAN,MDW,-3,-29,0,,,,,
2015,1,1,4,WN,885,SMF,PHX,-5,-10,0,,,,,
2015,1,1,4,UA,1192,SAN,DEN,-2,-9,0,,,,,
2015,1,1,4,UA,1568,SAN,EWR,-5,-42,0,,,,,
2015,1,1,4,US,460,SJC,PHX,-6,-9,0,,,,,
2015,1,1,4,AA,269,SJC,DFW,,,1,,,,,
2015,1,1,4,AA,1186,DFW,BOS,-6,-5,0,,,,,
2015,1,1,4,AA,1390,SAN,DFW,-8,-24,0,,,,,
2015,1,1,4,AA,2420,LAX,DFW,-1,-1,0,,,,,
2015,1,1,4,AS,545,ONT,SEA,-7,-10,0,,,,,
2015,1,1,4,AA,955,RDU,MIA,-8,10,0,,,,,
2015,1,1,4,DL,2129,ROC,ATL,3,-10,0,,,,,
2015,1,1,4,DL,1518,MCO,ATL,-7,-9,0,,,,,
2015,1,1,4,DL,1588,DCA,MSP,-1,6,0,,,,,
2015,1,1,4,EV,4468,CAE,IAH,1,24,0,23,0,1,0,0
2015,1,1,4,EV,5534,BTR,ATL,0,-14,0,,,,,
2015,1,1,4,F9,1338,IAD,MSP,-11,-15,0,,,,,
2015,1,1,4,MQ,3205,SAV,DFW,,,1,,,,,
2015,1,1,4,MQ,3173,GRI,DFW,,,1,,,,,
2015,1,1,4,NK,470,PDX,SAN,-4,-12,0,,,,,
2015,1,1,4,NK,742,DFW,MSP,5,-5,0,,,,,
2015,1,1,4,OO,4762,PSP,SLC,10,9,0,,,,,
2015,1,1,4,OO,4716,ISN,MSP,-3,-7,0,,,,,
2015,1,1,4,OO,5616,HLN,DEN,0,3,0,,,,,
2015,1,1,4,UA,1026,MCO,IAH,16,20,0,4,0,16,0,0
2015,1,1,4,B6,1481,BOS,RIC,-5,-11,0,,,,,
2015,1,1,4,F9,344,BZN,DEN,-9,-12,0,,,,,
2015,1,1,4,OO,4624,FAT,SLC,-2,12,0,,,,,
2015,1,1,4,OO,6372,FSD,DEN,4,-2,0,,,,,
2015,1,1,4,NK,200,IAH,ORD,-3,-15,0,,,,,
2015,1,1,4,UA,206,EWR,IAH,-1,-3,0,,,,,
2015,1,1,4,DL,1515,PIT,DTW,-3,-31,0,,,,,
2015,1,1,4,US,1982,FLL,CLT,-9,-10,0,,,,,
2015,1,1,4,UA,525,MIA,EWR,-1,3,0,,,,,
2015,1,1,4,WN,871,DEN,ATL,0,-19,0,,,,,
2015,1,1,4,WN,343,MDW,PHX,0,11,0,,,,,
2015,1,1,4,US,598,LAX,PHL,-1,-17,0,,,,,
2015,1,1,4,AA,127,IAD,DFW,-3,17,0,17,0,0,0,0
2015,1,1,4,AA,387,LAX,AUS,,,1,,,,,
2015,1,1,4,AA,1079,CLT,DFW,-5,7,0,,,,,
2015,1,1,4,AA,1207,PHL,DFW,164,167,0,3,0,164,0,0
2015,1,1,4,AA,1343,DFW,CLT,-7,-18,0,,,,,
2015,1,1,4,AA,1635,ATL,DFW,,,1,,,,,
2015,1,1,4,AA,2379,RDU,DFW,-7,5,0,,,,,
2015,1,1,4,AA,2272,SAT,DFW,-6,-22,0,,,,,
2015,1,1,4,AS,124,FAI,SEA,-11,4,0,,,,,
2015,1,1,4,B6,70,FLL,BOS,-1,5,0,,,,,
2015,1,1,4,B6,966,RSW,BOS,3,3,0,,,,,
2015,1,1,4,DL,891,MIA,ATL,-4,-19,0,,,,,
2015,1,1,4,DL,2234,BWI,MSP,44,36,0,0,0,36,0,0
2015,1,1,4,DL,2480,MDT,ATL,-6,-35,0,,,,,
2015,1,1,4,B6,2180,EWR,BOS,-6,-11,0,,,,,
2015,1,1,4,EV,5221,SCE,DTW,-15,-25,0,,,,,
2015,1,1,4,F9,308,GEG,DEN,-7,-6,0,,,,,
2015,1,1,4,MQ,3609,LEX,DFW,,,1,,,,,
2015,1,1,4,MQ,3634,VPS,DFW,,,1,,,,,
2015,1,1,4,NK,969,BWI,ORD,-6,4,0,,,,,
2015,1,1,4,OO,6557,SBA,PHX,-3,12,0,,,,,
2015,1,1,4,OO,6564,SBP,PHX,-8,-11,0,,,,,
2015,1,1,4,EV,4418,PNS,IAH,-6,-4,0,,,,,
2015,1,1,4,OO,6230,COS,DEN,-6,-9,0,,,,,
2015,1,1,4,EV,3272,CLE,ORD,-4,-10,0,,,,,
2015,1,1,4,HA,104,LIH,HNL,-7,-9,0,,,,,
2015,1,1,4,OO,7396,TWF,SLC,-1,1,0,,,,,
2015,1,1,4,DL,1592,SAN,ATL,-1,-19,0,,,,,
2015,1,1,4,UA,195,BDL,ORD,11,5,0,,,,,
2015,1,1,4,US,649,LAX,PHX,-5,4,0,,,,,
2015,1,1,4,US,674,EWR,PHX,0,22,0,22,0,0,0,0
2015,1,1,4,US,835,PHL,CLT,0,-2,0,,,,,
2015,1,1,4,UA,572,AUS,IAH,28,20,0,0,0,20,0,0
2015,1,1,4,UA,577,SFO,EWR,76,55,0,0,0,55,0,0
2015,1,1,4,OO,5628,RNO,SFO,-11,-6,0,,,,,
2015,1,1,4,WN,4570,SEA,MDW,4,-9,0,,,,,
2015,1,1,4,WN,660,SJU,TPA,-1,3,0,,,,,
2015,1,1,4,UA,1231,HNL,LAX,2,-15,0,,,,,
2015,1,1,4,US,401,CLT,PHL,-7,-1,0,,,,,
2015,1,1,4,US,433,JFK,PHX,-2,5,0,,,,,
2015,1,1,4,US,567,SAN,PHX,-7,7,0,,,,,
2015,1,1,4,US,595,ONT,PHX,164,156,0,0,0,0,0,156
2015,1,1,4,AA,148,MIA,CLT,-6,-11,0,,,,,
2015,1,1,4,AA,330,PBI,ORD,-4,8,0,,,,,
2015,1,1,4,AA,1381,EWR,DFW,-3,10,0,,,,,
2015,1,1,4,AS,157,ANC,OTZ,-8,-10,0,,,,,
2015,1,1,4,AS,499,SAN,SEA,-3,-9,0,,,,,
2015,1,1,4,AS,573,SAN,PDX,-6,-8,0,,,,,
2015,1,1,4,B6,23,JFK,LAX,-3,4,0,,,,,
2015,1,1,4,B6,1099,LGA,MCO,-1,-30,0,,,,,
2015,1,1,4,B6,929,JFK,RSW,-2,-17,0,,,,,
2015,1,1,4,B6,1285,BOS,PIT,19,2,0,,,,,
2015,1,1,4,DL,418,SFO,JFK,-2,-20,0,,,,,
2015,1,1,4,DL,783,MSP,ATL,-4,-16,0,,,,,
2015,1,1,4,DL,1984,AUS,ATL,-5,-22,0,,,,,
2015,1,1,4,DL,2114,COS,ATL,2,-7,0,,,,,
2015,1,1,4,DL,2283,DTW,ATL,-2,-31,0,,,,,
2015,1,1,4,DL,2370,MSY,LGA,-6,-3,0,,,,,
2015,1,1,4,DL,1598,SEA,ATL,1,13,0,,,,,
2015,1,1,4,DL,1809,EWR,ATL,-1,-38,0,,,,,
2015,1,1,4,DL,1872,TPA,ATL,-1,-15,0,,,,,
2015,1,1,4,EV,2549,BPT,DFW,0,1,0,,,,,
2015,1,1,4,EV,3261,RIC,IAD,-1,-7,0,,,,,
2015,1,1,4,EV,3929,EWR,JAX,0,-13,0,,,,,
2015,1,1,4,EV,4306,GPT,IAH,-7,-5,0,,,,,
2015,1,1,4,F9,295,TPA,DEN,80,69,0,0,0,69,0,0
2015,1,1,4,F9,711,RSW,DEN,17,9,0,,,,,
2015,1,1,4,F9,1246,DEN,DFW,4,17,0,13,0,0,0,4
2015,1,1,4,F9,1108,CLE,MCO,-2,-6,0,,,,,
2015,1,1,4,MQ,2913,GPT,DFW,,,1,,,,,
2015,1,1,4,MQ,3649,MGM,DFW,,,1,,,,,
2015,1,1,4,OO,2604,SAN,LAX,-10,-16,0,,,,,
2015,1,1,4,NK,379,ACY,MYR,-9,10,0,,,,,
2015,1,1,4,OO,5381,STC,ORD,-7,7,0,,,,,
2015,1,1,4,OO,4553,BOI,LAX,-6,-9,0,,,,,
2015,1,1,4,OO,5186,SFO,SAN,7,-4,0,,,,,
2015,1,1,4,OO,5581,MSP,LAX,0,12,0,,,,,
2015,1,1,4,OO,6588,BFL,PHX,0,-1,0,,,,,
2015,1,1,4,UA,1534,TPA,ORD,-2,-5,0,,,,,
2015,1,1,4,EV,5764,ORD,IAD,-5,-17,0,,,,,
2015,1,1,4,HA,114,HNL,OGG,-5,-6,0,,,,,
2015,1,1,4,B6,675,JFK,MSY,-8,2,0,,,,,
2015,1,1,4,OO,5297,MKE,ORD,-10,-25,0,,,,,
2015,1,1,4,UA,410,MIA,ORD,-2,19,0,19,0,0,0,0
2015,1,1,4,US,700,SEA,PHL,-8,-23,0,,,,,
2015,1,1,4,WN,1926,SAT,ATL,-1,-10,0,,,,,
2015,1,1,4,WN,1119,PDX,MDW,-3,-6,0,,,,,
2015,1,1,4,US,474,LAS,PHX,-7,-13,0,,,,,
2015,1,1,4,AA,129,JAX,DFW,13,8,0,,,,,
2015,1,1,4,AA,1349,MSY,DFW,,,1,,,,,
2015,1,1,4,AA,1543,PIT,DFW,-8,-27,0,,,,,
2015,1,1,4,AA,2220,COS,DFW,-12,-9,0,,,,,
2015,1,1,4,AS,240,SEA,SAN,-6,-8,0,,,,,
2015,1,1,4,AS,576,PDX,SAN,-7,-12,0,,,,,
2015,1,1,4,AS,724,SEA,SLC,-10,-10,0,,,,,
2015,1,1,4,B6,475,PVD,MCO,-6,8,0,,,,,
2015,1,1,4,B6,1467,HPN,PBI,-11,-26,0,,,,,
2015,1,1,4,AA,1441,JFK,LAS,21,45,0,24,0,21,0,0
2015,1,1,4,DL,2005,MLB,ATL,-3,-17,0,,,,,
2015,1,1,4,DL,2290,PIT,ATL,-2,-41,0,,,,,
2015,1,1,4,DL,1864,SAN,MSP,-3,-10,0,,,,,
2015,1,1,4,EV,5579,ABE,ATL,-7,-20,0,,,,,
2015,1,1,4,MQ,3443,SPI,DFW,,,1,,,,,
2015,1,1,4,OO,4758,PLN,DTW,-9,-1,0,,,,,
2015,1,1,4,OO,3460,PDX,ONT,0,-13,0,,,,,
2015,1,1,4,UA,665,RSW,EWR,-6,-15,0,,,,,
2015,1,1,4,DL,1056,SJC,MSP,-5,-2,0,,,,,
2015,1,1,4,OO,4577,CIU,DTW,-3,-17,0,,,,,
2015,1,1,4,US,1718,MCO,CLT,-3,-8,0,,,,,
2015,1,1,4,US,1943,BWI,CLT,-3,-2,0,,,,,
2015,1,1,4,US,1946,EWR,CLT,8,-9,0,,,,,
2015,1,1,4,WN,795,AUS,ATL,-3,-19,0,,,,,
2015,1,1,4,WN,692,CAK,MCO,-4,-16,0,,,,,
2015,1,1,4,WN,1170,FLL,LAS,-1,-15,0,,,,,
2015,1,1,4,WN,653,MKE,LAS,-5,-12,0,,,,,
2015,1,1,4,WN,890,PHX,MDW,-7,-16,0,,,,,
2015,1,1,4,WN,832,SJC,LAS,0,-5,0,,,,,
2015,1,1,4,UA,1284,LAS,EWR,-1,-37,0,,,,,
2015,1,1,4,UA,1748,ORD,EWR,3,2,0,,,,,
2015,1,1,4,AA,1305,DSM,DFW,-7,-3,0,,,,,
2015,1,1,4,AA,1285,IAH,DFW,,,1,,,,,
2015,1,1,4,AA,1562,RIC,DFW,-4,-7,0,,,,,
2015,1,1,4,AS,548,BLI,SEA,-8,14,0,,,,,
2015,1,1,4,AS,558,PDX,LAX,3,-5,0,,,,,
2015,1,1,4,AS,560,SEA,PSP,-4,-16,0,,,,,
2015,1,1,4,AS,569,LAX,PDX,-1,-7,0,,,,,
2015,1,1,4,AS,662,SEA,DFW,-7,10,0,,,,,
2015,1,1,4,AS,709,SLC,SJC,67,50,0,0,0,0,0,50
2015,1,1,4,AA,2476,BDL,MIA,-6,20,0,20,0,0,0,0
2015,1,1,4,DL,1332,RSW,ATL,0,-8,0,,,,,
2015,1,1,4,DL,2135,TPA,LGA,-6,-11,0,,,,,
2015,1,1,4,DL,2276,MCO,LGA,-2,-7,0,,,,,
2015,1,1,4,DL,2566,SFO,MSP,-4,-5,0,,,,,
2015,1,1,4,EV,2506,CRP,DFW,-2,-11,0,,,,,
2015,1,1,4,EV,2555,SHV,DFW,16,14,0,,,,,
2015,1,1,4,EV,2561,BTR,DFW,-1,8,0,,,,,
2015,1,1,4,EV,2537,MLU,DFW,3,-10,0,,,,,
2015,1,1,4,MQ,2775,PIA,DFW,,,1,,,,,
2015,1,1,4,MQ,2966,ROW,DFW,,,1,,,,,
2015,1,1,4,MQ,3359,FWA,DFW,,,1,,,,,
2015,1,1,4,MQ,3476,CHS,MIA,-6,11,0,,,,,
2015,1,1,4,MQ,3589,GSO,MIA,-3,-1,0,,,,,
2015,1,1,4,NK,705,LGA,FLL,108,97,0,97,0,0,0,0
2015,1,1,4,NK,567,DTW,ATL,-2,-11,0,,,,,
2015,1,1,4,NK,417,DTW,FLL,3,-16,0,,,,,
2015,1,1,4,OO,3456,PDX,BUR,-2,-3,0,,,,,
2015,1,1,4,OO,5492,MSN,ORD,3,17,0,14,0,3,0,0
2015,1,1,4,OO,6495,COS,LAX,-6,-20,0,,,,,
2015,1,1,4,OO,5291,GCC,DEN,0,-16,0,,,,,
2015,1,1,4,UA,536,LAX,IAH,-8,-22,0,,,,,
2015,1,1,4,UA,259,SNA,IAH,8,-15,0,,,,,
2015,1,1,4,UA,792,BUF,ORD,33,37,0,4,0,33,0,0
2015,1,1,4,VX,922,SFO,LAX,-7,-16,0,,,,,
2015,1,1,4,WN,3213,DAL,MDW,4,-26,0,,,,,
2015,1,1,4,WN,2599,LIT,DAL,3,-2,0,,,,,
2015,1,1,4,WN,2199,MHT,MCO,0,-18,0,,,,,
2015,1,1,4,WN,3739,ALB,MCO,-1,-29,0,,,,,
2015,1,1,4,WN,1188,SAT,BWI,-3,-25,0,,,,,
2015,1,1,4,WN,4563,OKC,ATL,-4,2,0,,,,,
2015,1,1,4,US,593,SNA,PHX,0,-12,0,,,,,
2015,1,1,4,AA,323,DFW,STL,,,1,,,,,
2015,1,1,4,AA,1107,LGA,DFW,-4,-3,0,,,,,
2015,1,1,4,AA,1234,LAS,ORD,-4,-18,0,,,,,
2015,1,1,4,AA,1283,BNA,MIA,-4,-12,0,,,,,
2015,1,1,4,AA,1287,MSP,MIA,29,16,0,0,0,16,0,0
2015,1,1,4,AA,1300,SNA,DFW,0,-14,0,,,,,
2015,1,1,4,AA,2326,MIA,DCA,33,31,0,0,0,0,31,0
2015,1,1,4,B6,318,JFK,BOS,-7,-12,0,,,,,
2015,1,1,4,B6,1137,BOS,DTW,-3,-12,0,,,,,
2015,1,1,4,DL,716,OMA,ATL,-8,,0,,,,,
2015,1,1,4,DL,765,PIT,MSP,-3,-23,0,,,,,
2015,1,1,4,DL,801,SNA,ATL,-4,-21,0,,,,,
2015,1,1,4,DL,827,FLL,ATL,-6,-19,0,,,,,
2015,1,1,4,DL,860,SNA,MSP,-3,-8,0,,,,,
2015,1,1,4,DL,886,ATL,LGA,-1,8,0,,,,,
2015,1,1,4,DL,1135,BHM,ATL,-1,-26,0,,,,,
2015,1,1,4,DL,1324,BNA,ATL,-3,-20,0,,,,,
2015,1,1,4,AA,1449,FLL,DFW,,,1,,,,,
2015,1,1,4,DL,246,SAN,JFK,-3,-31,0,,,,,
2015,1,1,4,AA,2395,BHM,DFW,-1,-5,0,,,,,
2015,1,1,4,EV,4438,HOB,IAH,,,1,,,,,
2015,1,1,4,EV,6042,LNK,DEN,32,28,0,0,0,0,0,28
2015,1,1,4,F9,110,DEN,MSP,26,16,0,0,0,16,0,0
2015,1,1,4,F9,782,LAS,DEN,-3,8,0,,,,,
2015,1,1,4,F9,268,SNA,DEN,-7,-8,0,,,,,
2015,1,1,4,MQ,2965,SGF,DFW,,,1,,,,,
2015,1,1,4,MQ,3009,CMI,DFW,-3,-9,0,,,,,
2015,1,1,4,MQ,3431,COU,DFW,,,1,,,,,
2015,1,1,4,NK,301,BWI,FLL,4,-11,0,,,,,
2015,1,1,4,NK,725,MCI,IAH,-8,8,0,,,,,
2015,1,1,4,OO,6262,GTF,DEN,-9,-11,0,,,,,
2015,1,1,4,OO,4811,BNA,CVG,-8,-14,0,,,,,
2015,1,1,4,OO,6502,SNA,SFO,12,-1,0,,,,,
2015,1,1,4,OO,6523,PHX,LAX,16,2,0,,,,,
2015,1,1,4,OO,4974,ATL,IAH,-4,7,0,,,,,
2015,1,1,4,OO,7385,EKO,SLC,-10,7,0,,,,,
2015,1,1,4,B6,1208,IAD,JFK,-6,1,0,,,,,
2015,1,1,4,HA,338,HNL,KOA,-8,-6,0,,,,,
2015,1,1,4,OO,6291,FAT,SFO,-3,-7,0,,,,,
2015,1,1,4,DL,1212,LAX,MSP,-2,-9,0,,,,,
2015,1,1,4,UA,284,PHX,SFO,61,48,0,0,0,0,0,48
2015,1,1,4,US,1866,PIT,CLT,3,-9,0,,,,,
2015,1,1,4,US,2071,MSP,CLT,-3,-13,0,,,,,
2015,1,1,4,WN,985,BWI,MCO,-7,-34,0,,,,,
2015,1,1,4,WN,739,MSY,ATL,-3,-16,0,,,,,
2015,1,1,4,WN,2964,PHX,DAL,4,4,0,,,,,
2015,1,1,4,UA,1291,FLL,ORD,-5,0,0,,,,,
2015,1,1,4,US,408,PHL,PHX,-10,16,0,16,0,0,0,0
2015,1,1,4,AA,338,LAX,SFO,-6,-7,0,,,,,
2015,1,1,4,AA,1371,MEM,DFW,-9,-13,0,,,,,
